Url,Company,Description
https://www.rocketpunch.com//companies/gisuljasup-gisulinryeog-maecingseobiseu#funded,기술자숲 - 숙련기술자 매칭서비스,숙련기술자 매칭서비스 플랫폼 [기술자숲]을 운영하는 소셜벤처
https://www.rocketpunch.com//companies/rogerthatsoft#funded,롸져댓소프트,"I hear you, I understand, I copy that for interesting"
https://www.rocketpunch.com//companies/seupibo-speevo#funded,(주)스피보,MeetUs - Playground for Social People
https://www.rocketpunch.com//companies/theori#funded,티오리,"Cybersecurity Start-up based in Austin, TX & Seoul, KR"
https://www.rocketpunch.com//companies/whydots#funded,와이닷츠,앵무새 로봇을 활용한 치매예방 ICT 프로그램
https://www.rocketpunch.com//companies/userhabit#funded,유저해빗,모바일 앱 사용자 행동 분석 솔루션 유저해빗을 개발하여 서비스 중인 데이터 기술 스타트업입니다.
https://www.rocketpunch.com//companies/birdview#funded,화해(버드뷰),No.1 화장품 정보 플랫폼 '화해'를 운영하는 버드뷰입니다.
https://www.rocketpunch.com//companies/konatuseu#funded,코나투스,반반택시_택시 라이드 쉐어링(카풀) 서비스
https://www.rocketpunch.com//companies/happytalk#funded,엠비아이솔루션,챗봇 & 채팅상담 솔루션 전문기업
https://www.rocketpunch.com//companies/pasa#funded,빛글림,세계 예술가들 네트워크를 바탕으로 세계적인 온라인/오프라인 예술 플랫폼을 개발하는 틀을 깨는 참신한 스타트업입니다!!!
https://www.rocketpunch.com//companies/gintlab#funded,주식회사 긴트,Automotive / IoT / ICT 제품과 서비스를 개발하는 스타트업 회사입니다.
https://www.rocketpunch.com//companies/revelo#funded,리벨로,For Rider! 자전거 라이더를 위한 스타트업입니다.
https://www.rocketpunch.com//companies/coolidgecornerinvestment#funded,쿨리지코너인베스트먼트,초기 기업 전문 벤처캐피탈
https://www.rocketpunch.com//companies/terra#funded,테라,차세대 결제 혁신을 이끄는 글로벌 블록체인 기업
https://www.rocketpunch.com//companies/payple#funded,페이플,회원가입없이 1분만에 끝내는 계좌간편결제입니다. 정기결제를 포함해 상점만의 계좌간편결제를 도입해보세요.
https://www.rocketpunch.com//companies/poza#funded,포자,세상을 보다 재미있게 바꿉니다.
https://www.rocketpunch.com//companies/jmsight#funded,제이엠사이트,사용자 분석과 서비스/서버 모니터링을 한곳에서 평생 무료로
https://www.rocketpunch.com//companies/tiiiweeo#funded,티이이웨어,Blockchain Solution Provider
https://www.rocketpunch.com//companies/1f60d#funded,(주)일에프육공디,1F60D는 여러분의 재능과 일상을 경험가치로 세상에 전달합니다. 한 사람이 쏘아올린 작은 프로젝트가 많은 사람들에게 영감과 즐거움을 선사합니다. 이런 작은 발자국을 모아 세상을 더 풍요롭게 만들고 싶습니다.
https://www.rocketpunch.com//companies/steemit#funded,steemit,
https://www.rocketpunch.com//companies/sugarhill#funded,슈가힐,사무실 상가를 구할 때~ 네모네모~
https://www.rocketpunch.com//companies/nomnomnom#funded,놈놈놈,요식업 창업집기도 비교견적받고 구매하자 '황학동온라인'
https://www.rocketpunch.com//companies/wiju#funded,위주,전통시장 활성화를 위한 모바일 서비스
https://www.rocketpunch.com//companies/ariacarekorea#funded,아리아케어 코리아,케어테크(Care-tech) 스타트업
https://www.rocketpunch.com//companies/odoctor#funded,오닥터,"온,오프라인 의료마케팅 및 헬스케어 기업 오닥터입니다."
https://www.rocketpunch.com//companies/inraiteubenceoseu#funded,인라이트벤처스,
https://www.rocketpunch.com//companies/iwithapp#funded,스쿨맘,"학부모 대상 교육 소식 및 콘텐츠 제공 앱 ""스쿨맘"" 서비스 기업"
https://www.rocketpunch.com//companies/deepingsource#funded,(주) 딥핑소스,딥핑소스는 데이터의 안전한 공유를 통한 AI의 혁신을 주도합니다.
https://www.rocketpunch.com//companies/mondata#funded,몬데이터,데이터의 수익화(monetize the data)를 추구하는 데이터 분석 전문 기업입니다.
https://www.rocketpunch.com//companies/rsad#funded,알에스기획,종합광고 대행사 / 앱 개발사 / 영상 프로덕션
https://www.rocketpunch.com//companies/aqoom#funded,아쿰,To get Q&A and Review of Blockchain Services
https://www.rocketpunch.com//companies/maekeonijeumenjelpeondeu#funded,매커니즘엔젤펀드,
https://www.rocketpunch.com//companies/gopizza#funded,고피자,국내 최초 1인 화덕 피자 & 파스타 브랜드를 보유한 푸드테크 스타트업입니다.
https://www.rocketpunch.com//companies/iotrust#funded,아이오트러스트,17년 경력의 보안 전문가 그룹
https://www.rocketpunch.com//companies/backpackr#funded,백패커,"No.1 핸드메이드 마켓플레이스 서비스, 아이디어스(idus)를 운영하고 있습니다."
https://www.rocketpunch.com//companies/hiphoper#funded,힙합퍼,"패션 매거진, 힙합퍼 스토어"
https://www.rocketpunch.com//companies/bagelcode#funded,베이글코드,모바일 소셜 카지노 게임 개발사
https://www.rocketpunch.com//companies/bclabs#funded,비씨랩스,"BC Labs는 Blockchain과 Crypto Finance를 관련하여 컨설팅, 블록체인 개발, 마케팅 등 다양한 사업을 영위하는 핀테크 스타트업입니다."
https://www.rocketpunch.com//companies/monit-2#funded,모닛,"당신과 아기를 연결합니다, 스마트 베이비 모니터 모닛!"
https://www.rocketpunch.com//companies/sodacrew#funded,소다크루,가장 고객 중심적인 Cross border 송금/결제 전문 기업
https://www.rocketpunch.com//companies/pozalabs#funded,포자랩스,뮤직 테크 스타트업
https://www.rocketpunch.com//companies/oliveunion#funded,올리브 유니온,스마트 헬스케어 스타트업
https://www.rocketpunch.com//companies/wehealed#funded,위힐드,스마트폰을 통한 Visual Modeling(머신러닝)을 구현하여 국내 최고의 AI 피트니스 서비스 회사
https://www.rocketpunch.com//companies/tagsolution#funded,태그솔루션,투명한 유리에 빛으로 수를 놓는 투명 디스플레이 스타트업 태그솔루션입니다.
https://www.rocketpunch.com//companies/snackfever#funded,스낵피버 (피버가이즈),Korean snacks delivered. Right to your door.
https://www.rocketpunch.com//companies/gbike#funded,지바이크,"4차산업, IoT"
https://www.rocketpunch.com//companies/maninyiggum#funded,만인의꿈,도시에서 청년들이 원하는 삶을 살 수 있도록
https://www.rocketpunch.com//companies/mujungryeog-gonggan#funded,무중력 공간,Everything is weightless in a weightless-state. We reset all objects to zero to see the essentiality of ones with its uniqueness and expandability.
https://www.rocketpunch.com//companies/ju-majimagsamsibbun#funded,(주)마지막삼십분,삼십분의 가치.마지막'삼십분'을 절감할 수 있는 모든 서비스를 연구합니다.
https://www.rocketpunch.com//companies/tk-chemical-corporation#funded,티케이케미칼,"폴리에스터 원사, 스판덱스 원사 등을 생산하는 업체"
https://www.rocketpunch.com//companies/sosohang#funded,소소행,여행소식과 여행상품 회사들의 여행 포털 서비스
https://www.rocketpunch.com//companies/itsfactory#funded,잇츠팩토리,대한민국 패션도매를 혁신하고 있는 잇츠팩토리 입니다
https://www.rocketpunch.com//companies/endalgo#funded,엔달고,Sports Social Media
https://www.rocketpunch.com//companies/needer#funded,니더,실시간 단기알바 매칭서비스 '급구'를 운영중입니다
https://www.rocketpunch.com//companies/whocares#funded,후케어스,찾아가는 운동 서비스
https://www.rocketpunch.com//companies/ssieicikeompeoni#funded,씨에이치컴퍼니,
https://www.rocketpunch.com//companies/mycelebs#funded,마이셀럽스,AI 어플리케이션 그룹
https://www.rocketpunch.com//companies/blinkhealthcare#funded,비링크헬스케어,"누구나 쉽게 이해할 수 있는 헬스케어 정보의 공유, 헬스케어 플랫폼"
https://www.rocketpunch.com//companies/imlab#funded,아이엠랩,생명을 살리는 기술을 연구하는 헬스케어 IoT 제품/솔루션 기술개발
https://www.rocketpunch.com//companies/wemobility#funded,위모빌리티 주식회사,인증정보 기반 모바일 플랫폼 사업
https://www.rocketpunch.com//companies/springcamp#funded,스프링캠프,"Springcamp, where startups spring."
https://www.rocketpunch.com//companies/datadriven#funded,데이터드리븐,Data to overcome uncertainty and provide evidence of confidence
https://www.rocketpunch.com//companies/agreable#funded,윙잇,국내 최고의 한식 버티컬 커머스
https://www.rocketpunch.com//companies/mrpic#funded,미스터픽,모빌리티 서비스 '첫차'를 개발하는 회사입니다.
https://www.rocketpunch.com//companies/popcoo#funded,팝쿠,반려견 혈액 공유은행
https://www.rocketpunch.com//companies/gatda#funded,같다,"모바일 대형폐기물 수거 플랫폼 ""빼기"""
https://www.rocketpunch.com//companies/hyumelro-humelo#funded,휴멜로(Humelo),디지털 세상의 모든 음성이 저희의 인공지능을 거쳐 세상에 나오길 꿈꾸는 AI회사 휴멜로입니다
https://www.rocketpunch.com//companies/ju-kyujeipateuneoseu#funded,(주)링크스타터,스타트업 민간 참여 활성화 플랫폼
https://www.rocketpunch.com//companies/thetester-2#funded,디비디랩,"크라우드소싱을 이용한 UX,UI 테스팅 서비스"
https://www.rocketpunch.com//companies/neuromeka#funded,뉴로메카,스마트 커넥티드 협업로봇 No. 1
https://www.rocketpunch.com//companies/cleangreen#funded,클린그린,"Natural realism cosmetics (R&D/P, ODM, Direct P)"
https://www.rocketpunch.com//companies/ju-hwirang-whee-rang#funded,(주)휘랑 (WHEE-RANG),https://wheerang.com/
https://www.rocketpunch.com//companies/oneulyicingu#funded,오늘의친구,
https://www.rocketpunch.com//companies/hlab#funded,에이치랩,3D Location & Motion Tracking Solution IT 기업
https://www.rocketpunch.com//companies/therabax#funded,더래백스,헬스케어 화장품 스타트업
https://www.rocketpunch.com//companies/geurimtai#funded,그림타이,저소득층 아이들의 그림으로 패션상품을 제작하고 아이들에게 수익금선순환을 꿈꾸는 그림타이 입니다.
https://www.rocketpunch.com//companies/modeul#funded,모들,우리동네 음식점 마감할인 정보제공 플랫폼 Final Get
https://www.rocketpunch.com//companies/plana#funded,플랜에이,딥러닝(인공지능) 기술로 여행일정 추천 & 현지에서 실시간 가이드를 제공하는 여행정보 앱 서비스 입니다.
https://www.rocketpunch.com//companies/howtobiz#funded,하우투비즈랩,"세무회계 기반 핀테크 기업으로서, 사업에 대한 인사이트를 제공하며 회계시장을 혁신합니다."
https://www.rocketpunch.com//companies/alribeo2017#funded,알리버2017,개인 프로필 기반 식품 판별 솔루션
https://www.rocketpunch.com//companies/peoplecar#funded,피플카,24시간 언제든지 원하는 피플존에서 필요한 시간만큼 차량을 빌려 쓰는 신개념 차량공유 시스템
https://www.rocketpunch.com//companies/woozooin#funded,우주인,인테리어 스타트업
https://www.rocketpunch.com//companies/medisensor#funded,메디센서,"면역진단의 신속성, 바이오센서의 강편성, 분자진단의 정확도를 겸비한 융복합 소형 의료기기를 개발합니다."
https://www.rocketpunch.com//companies/feelmathred#funded,감성수학레드,게임기반 수학교육 웹사이트 및 인공지능 활용 소프트웨어 개발
https://www.rocketpunch.com//companies/dazayo#funded,다자요,숙박공유중개서비스
https://www.rocketpunch.com//companies/visualcamp#funded,비주얼캠프,Eye-tracking technologies for Mobile/VR/AR devices
https://www.rocketpunch.com//companies/zimssa#funded,(주)짐싸,"새로운 공간, 새로운 시작을 준비하는 사람들을 위한 가장 쉬운 이사, 짐싸"
https://www.rocketpunch.com//companies/sweetspot#funded,스위트스팟,
https://www.rocketpunch.com//companies/meshkorea#funded,메쉬코리아,"IT 기반의 '라스트 마일 물류 포털 기업', 메쉬코리아"
https://www.rocketpunch.com//companies/puzzledata#funded,퍼즐데이터,프로세스마이닝 솔루션 개발 및 컨설팅 기업입니다.
https://www.rocketpunch.com//companies/madit#funded,매드잇,"데이터 기반의 고도화된 타겟팅, 최적의 채널 선정을 통해 고효율 퍼포먼스를 달성하는 모바일 광고 전문 회사 '매드잇'입니다."
https://www.rocketpunch.com//companies/madup#funded,매드업,퍼포먼스 마케팅 솔루션으로 고객사의 마케팅 가치를 극대화하는 모바일 애드테크 전문 회사 '매드업'입니다.
https://www.rocketpunch.com//companies/picassocube#funded,피카소큐브,Dental Assistant & Vision system
https://www.rocketpunch.com//companies/remakedigitalagency#funded,리메이크디지털,광고 이미지/비디오를 디자인하는 AI 디자이너 CROLO (크롤로)를 만들고 있습니다.
https://www.rocketpunch.com//companies/breadrose#funded,브레드앤로즈,여성 건강기능식품 브랜드 getbetter
https://www.rocketpunch.com//companies/10fingers#funded,텐핑거스,2030 커플들을 위한 데이트코스 추천 1위 앱
https://www.rocketpunch.com//companies/wewe-1#funded,필라로이드,카메라앱의 새로운 문화 필라로이드. 빠르게 혁신하여 세상에 따듯한 IT 서비스를 남깁니다.
https://www.rocketpunch.com//companies/keuribton#funded,크립톤,
https://www.rocketpunch.com//companies/beyondplatform#funded,비욘드플랫폼서비스,"차원이 다른 하이클래스 투자, 대체투자전문 P2P 비욘드펀드"
https://www.rocketpunch.com//companies/nearthlab#funded,니어스랩,세계 최고 수준의 자율비행 AI를 개발하고 있습니다.
https://www.rocketpunch.com//companies/tkit#funded,알제이 코리아 엔터테인먼트,누구나 쉽게 티켓을 만들 수 있는 서비스 티킷(TKIT)
https://www.rocketpunch.com//companies/whyit#funded,와이티,"미래 산업의 주축인 AI(이미지, 동영상 판독 시스템)의 서비스 런칭 준비와 Chatbot 서비스의 상용화를 준비하고 있는 기업입니다. 또한, 현재 비즈니스 도메인을 ESM(통합 보안관제 시스템), 리눅스 기반으로 개발 및 운영하고 있어, 안정적인 기업 운영과 미래 지향적인 사업을 준비하고 있습니다."
https://www.rocketpunch.com//companies/neocomix#funded,네오코믹스,인공지능을 이용한 웹툰의 글로벌SNS 자동 퍼블리싱 시스템
https://www.rocketpunch.com//companies/lonate#funded,로네이트,블록체인 기반 기부공유 플랫폼
https://www.rocketpunch.com//companies/mykoon#funded,마이쿤,소셜라디오-스푼을 개발하고 있는 스타트업 입니다.
https://www.rocketpunch.com//companies/additor#funded,애디터,글로벌 협업 문서 도구 Additor(additor.io)를 만들고 있습니다.
https://www.rocketpunch.com//companies/altdif#funded,알디프,감각적인 Tea & Life style 기업
https://www.rocketpunch.com//companies/peeper#funded,피퍼,스타와 팬을 연결하는 SNS
https://www.rocketpunch.com//companies/pastbeekorea#funded,패스트비코리아,Personal Branding Big Data Service
https://www.rocketpunch.com//companies/teuraiton#funded,판이스포코리아,판타지 스포츠 (Fantasy Sports)
https://www.rocketpunch.com//companies/impactfinancekorea#funded,한국임팩트금융,"IFK는 임팩트벤처, 임팩트프로젝트에 투자하는 순수 민간자본으로 설립된 금융회사입니다."
https://www.rocketpunch.com//companies/publickitchen#funded,공공의 주방,
https://www.rocketpunch.com//companies/amolab#funded,아모랩,
https://www.rocketpunch.com//companies/raieonsopeuteu#funded,라이언소프트,새로운 교육 서비스
https://www.rocketpunch.com//companies/fourwheels#funded,포휠즈,교대근무자들의 오래된 문제를 해결하고 있습니다.
https://www.rocketpunch.com//companies/lunit#funded,루닛,루닛은 인공지능 기술을 통해 의학을 혁신하는 기업입니다.
https://www.rocketpunch.com//companies/launchpack#funded,런치팩,개발자 없이 웹/앱 플랫폼 서비스를 만들 수 있는 솔루션
https://www.rocketpunch.com//companies/rideflux#funded,라이드플럭스,
https://www.rocketpunch.com//companies/homed#funded,홈디,
https://www.rocketpunch.com//companies/poscocapital#funded,포스코기술투자,포스코 계열의 투자기관
https://www.rocketpunch.com//companies/hitthetea#funded,힛더티,밀레니얼 세대를 위한 건강하고 새로운 음료문화를 선도합니다.
https://www.rocketpunch.com//companies/kasa#funded,카사,Make the world’s assets accessible to all
https://www.rocketpunch.com//companies/plustv#funded,플러스티브이,"디지털사이니지,키오스크 No.1 | 국내 +5,000대 운영중"
https://www.rocketpunch.com//companies/ibusiness#funded,르호봇 비즈니스 인큐베이터,성공 창업의 베이스캠프 르호봇 & 프라임 비즈니스 센터
https://www.rocketpunch.com//companies/emmental#funded,에멘탈,"공인회계사, 전문 경영 컨설턴트들이 함께하는 핀테크 스타트업"
https://www.rocketpunch.com//companies/returnableinc#funded,리터너블,L'atelier de Software
https://www.rocketpunch.com//companies/motion2ai-inc#funded,"Motion2Ai, Inc",Motion2Ai 는 컴퓨터 비전/로보틱스 회사입니다. 머신 러닝과 센서 퓨젼을 통해서 다양한 SLAM 문제를 풀고 있습니다.
https://www.rocketpunch.com//companies/byfis#funded,비피 소프트,말레이시아에 진출한 화물 경매 서비스 ‘오라이’
https://www.rocketpunch.com//companies/huobicoltd#funded,후오비주식회사,가상화폐 거래소
https://www.rocketpunch.com//companies/petkage#funded,펫키지,반려동물 행복상자
https://www.rocketpunch.com//companies/benceogieobhyeobhoe#funded,벤처기업협회,
https://www.rocketpunch.com//companies/addd#funded,ADDD,AI기반 캐쉬 리워드 미디어 서비스 출시 예정.
https://www.rocketpunch.com//companies/hayanmind#funded,하얀마인드,외국어 말하기 집중 트레이닝 서비스 '레드키위'을 통해 실질적 영어 공용화 실현
https://www.rocketpunch.com//companies/genoplan#funded,제노플랜,개인 유전체 분석 서비스 (Personal Genome Service)
https://www.rocketpunch.com//companies/oreubiseueiai#funded,오르비스AI,Disrupt the world with AI
https://www.rocketpunch.com//companies/doore#funded,두리,"세상에 없던 보험, 보험 핀테크 전문기업"
https://www.rocketpunch.com//companies/conalog#funded,(주)커널로그,"커널로그는 아날로그 감성, 즉 사람들의 자연스러운 생활 양식을 유지하면서 더욱 유익하고 편리한 경험을 제공하고자 합니다.  이를 위해 에너지 하베스팅 기술에 섬세한 디자인 가치를 더했습니다. 커널로그는 어디에나 쉽게 설치하고 사용할 수 있는 제품, 멀리 떨어진 사물, 공간과의 인터렉션을 즐길 수 있는 제품을 선보입니다."
https://www.rocketpunch.com//companies/linkblock#funded,보이드링크,블록체인 플랫폼 개발 및 암호화폐 멀티 지갑 솔루션 개발 회사
https://www.rocketpunch.com//companies/ju-keiweoldeu#funded,㈜케이월드,
https://www.rocketpunch.com//companies/3billion#funded,3billion,"인간 게놈 정보 분석을 바탕으로한 질병 진단과 예측, 건강 관리, 그리고 이를 바탕으로한 다양한 IT platform 서비스 준비 중"
https://www.rocketpunch.com//companies/actionpower#funded,액션파워,"자체 음성인식 엔진 및 자연어처리 기술을 연구하고 있으며, 인공지능 받아쓰기 웹서비스 Daglo를 운영하고 있습니다."
https://www.rocketpunch.com//companies/hodooailab#funded,호두에이아이랩,"""AI Technologies for Everyone""을 시현하기위해 R&D에 매진하는 기업입니다."
https://www.rocketpunch.com//companies/beflex#funded,비플렉스,We are a startup company developing next generation sports wearable devices via biomechanics solutions
https://www.rocketpunch.com//companies/itda-3#funded,잇다,기술과 사람을 잇다
https://www.rocketpunch.com//companies/didimsenseo#funded,디딤센서,Revolutionizing Inspection
https://www.rocketpunch.com//companies/thisisengineering#funded,디스이즈엔지니어링,"'새로운 세상을 가장 적합한 방식으로'. 다양하고 새로운 공학 기술들을 매력적인 디자인에 담아, 사용자에게 가장 적합한 제품으로 다가갑니다."
https://www.rocketpunch.com//companies/medipixel#funded,메디픽셀,"AI-based cancer diagnosis, and surgery robot manipulation"
https://www.rocketpunch.com//companies/pinafore#funded,(주)삼공일 - 피나포레,"디저트와 함께 즐기는 일상 속의 행복한 경험, 피나포레와 함께 해요!"
https://www.rocketpunch.com//companies/voost#funded,부스트,여러 거래소에 흩어진 암호화 자산 투자 및 관리를 위한 통합 서비스 플랫폼을 만들고 있습니다.
https://www.rocketpunch.com//companies/madahm#funded,주식회사 마담,"국내 1위, 데이터 기반 매칭 알고리즘을 활용한 광고대행사 중개 플랫폼"
https://www.rocketpunch.com//companies/atommerce#funded,아토머스,익명 커뮤니티 기반 모바일 심리상담 플랫폼
https://www.rocketpunch.com//companies/hyuenkeompeoni-ju-aeteomi-ju#funded,휴엔컴퍼니(주) 애터미(주),
https://www.rocketpunch.com//companies/asdadad#funded,asdsadsad,
https://www.rocketpunch.com//companies/ressi#funded,렛시,"앱 설치 없이, 증강현실 콘텐츠 실행! WebAR SDK 개발"
https://www.rocketpunch.com//companies/elice#funded,엘리스,엘리스는 온라인 프로그래밍 교육 플랫폼입니다
https://www.rocketpunch.com//companies/financial-concierge#funded,핀컨시어지,FIN Concierge 는 Private Financial Solution을 제공하는 핀테크 기업입니다.
https://www.rocketpunch.com//companies/2canz-1#funded,투캔즈,"체험형 항공시뮬레이터, 자동차운전시뮬레이터"
https://www.rocketpunch.com//companies/cotable#funded,(주)코티에이블,"캠퍼스 글로벌 셰어하우스, '에이블하우스'를 운영하고 있습니다."
https://www.rocketpunch.com//companies/sigmachain#funded,시그마체인,EOS급의 자체 메인넷을 개발하여 스팀잇 식의 dapp을 준비중인 우량 블록체인 기업입니다.
https://www.rocketpunch.com//companies/salesboost#funded,세일즈부스트,
https://www.rocketpunch.com//companies/spendit#funded,스팬딧,핀테크 스타트업- 영수증 처리가 간단해진다 // 출장 및 경비 관리의 스마트 자동화
https://www.rocketpunch.com//companies/goqual-1#funded,주식회사 고퀄,"스마트 홈 오픈 플랫폼, 토탈 솔루션 서비스 운영"
https://www.rocketpunch.com//companies/21gram#funded,21그램,반려동물장례서비스
https://www.rocketpunch.com//companies/applicat#funded,(주)빅인사이트,Deep Learning 기반 웹 분석 툴 'Bigin'을 서비스 합니다.
https://www.rocketpunch.com//companies/frientrip#funded,프렌트립,"국내 최고의 여가 액티비티 플랫폼, 프립을 운영하고 있습니다."
https://www.rocketpunch.com//companies/koodon#funded,쿠돈,Good on Secondhand Luxury
https://www.rocketpunch.com//companies/ejn#funded,이제이엔,게이밍 커뮤니티를 위한 서비스를 만들고 있습니다.
https://www.rocketpunch.com//companies/petpick#funded,펫픽,맞춤형 펫푸드 '펫픽' 펫푸드 제조 및 사료 정보제공 및 추천해 주는 서비스 '펫픽' 을 운영 중입니다.
https://www.rocketpunch.com//companies/bloome#funded,블루미,합리적 가격의 프리미엄 꽃 정기구독 브랜드
https://www.rocketpunch.com//companies/yamtable#funded,얌테이블,"푸드커머스, 얌테이블"
https://www.rocketpunch.com//companies/bigolive#funded,비고 라이브 코리아,200여개국 2억명 이상의 사용자를 보유한 글로벌 No.1 모바일 방송 플랫폼
https://www.rocketpunch.com//companies/cards#funded,(주)카드스,코워킹 스페이스 소프트웨어
https://www.rocketpunch.com//companies/ryecatchers#funded,라이앤캐처스,머신러닝/인공지능을 활용한 개인화 취향 분석 및 컨텐츠 추천 기술을 연구합니다.
https://www.rocketpunch.com//companies/tickr#funded,(주)위메이크위플레이,아이들만의 글로벌 커뮤니티 플랫폼 ‘티커’를 운영하고 있는 위메이크위플레이입니다
https://www.rocketpunch.com//companies/psrproject#funded,(주)피에스알 미디어,콘텐츠를 통한 직관적인 정보검색으로 콘텐츠를 둘러싼 다수의 니즈를 연결하는 일을 하고 있습니다.
https://www.rocketpunch.com//companies/wecobell#funded,위커벨,위커벨은 모바일을 중심으로 문화와 조화를 이루는 플랫폼 서비스들을 보여드립니다.
https://www.rocketpunch.com//companies/ju-beulrusingkeu#funded,(주)블루싱크,Ocean for everyone
https://www.rocketpunch.com//companies/serinraeb#funded,Sereine Lab,"Beauty-Tech 스타트업으로, 1:1맞춤형 화장품 솔루션을 제공합니다."
https://www.rocketpunch.com//companies/jakin-1#funded,제이킨,블록체인 기반 핀테크 스타트업
https://www.rocketpunch.com//companies/notiplus#funded,노티플러스,4000만 사용자 데이터를 보유한 국내 최대 콘텐츠 미디어 AI 스타트업.
https://www.rocketpunch.com//companies/gyeonggicenter-1#funded,(재)경기창조경제혁신센터,스타트업 육성 및 글로벌 진출 지원
https://www.rocketpunch.com//companies/vitcon#funded,빛컨,"VITCON, 사물인터넷 IoT 전문기업"
https://www.rocketpunch.com//companies/didigolab#funded,디디고랩,Beyond The Market
https://www.rocketpunch.com//companies/serend-inc#funded,Serend Inc.,
https://www.rocketpunch.com//companies/croschaintechnology#funded,크로스체인 테크놀로지,크로스체인은 블록체인 전문기업입니다.
https://www.rocketpunch.com//companies/deepmedi#funded,딥메디,인공지능 기반 혈압 추정 솔루션 개발
https://www.rocketpunch.com//companies/brunt-1#funded,브런트,생활속의 당연시된 불편함을 개선하여 더 나은 라이프스타일 경험을 만들어 갑니다.
https://www.rocketpunch.com//companies/mune#funded,뮨,간호사를 안전하게하는 하드웨어를 만듭니다.
https://www.rocketpunch.com//companies/ju-baraminteonaesyeonal#funded,(주)바람인터내셔날,DEAR DAHLIA - The First Korean Luxury Makeup Brand
https://www.rocketpunch.com//companies/bagstation#funded,백스테이션,여행 짐 보관 & 배송 서비스
https://www.rocketpunch.com//companies/newsdog#funded,뉴스독벤쳐스,"빅데이터 기반의 지속가능한 컨텐츠 포털, 뉴스독입니다."
https://www.rocketpunch.com//companies/qmit#funded,큐엠아이티,Sports + IT
https://www.rocketpunch.com//companies/beautysocial#funded,뷰티소셜,다국어 AI 성형정보 플랫폼 뷰티콘을 운영하는 뷰티테크 스타트업 '뷰티소셜'
https://www.rocketpunch.com//companies/nomadonut#funded,뷰티패스,havit - 모든 메디컬케어 클리닉을 하나로 만드는 멤버십 커뮤니티
https://www.rocketpunch.com//companies/myworkspace#funded,마이워크스페이스,넓은 공간을 빌려서 소규모 사무실로 나누고 공유하는 쉐어드 오피스
https://www.rocketpunch.com//companies/bitlink#funded,주식회사 비트링크,[차량 IOT 전문 기업] 차량 위치 및 상태 관제 서비스 'CHAVY'
https://www.rocketpunch.com//companies/remotemonster#funded,리모트몬스터,Live Streaming Solution For Businesses
https://www.rocketpunch.com//companies/sba#funded,서울산업진흥원,중소기업의 경영여건 개선과 경쟁력 강화를 위해 설립된 서울시 산하 비영리 공공기관입니다.
https://www.rocketpunch.com//companies/luckyinside#funded,엘에이치브로스,매력있는 혜택을 통한 경험으로 진정한 라이프스타일 인플루언스를 창출합니다
https://www.rocketpunch.com//companies/imemine#funded,아이미마인,노인을 위한 찾아가는 원스톱 O2O서비스. 여러분의 부모님을 안방에서 병원까지 안전하게 모셔다 드립니다.
https://www.rocketpunch.com//companies/koinjeuweolres#funded,코인즈월렛,Best of best cryptocurrency hardware wallet
https://www.rocketpunch.com//companies/bejewel#funded,(주)비주얼,주얼리 테크 플랫폼 회사
https://www.rocketpunch.com//companies/network-defines#funded,(주)네트워크디파인즈 (Network Defines),"Blockchain, P2P Network 기술 전문기업 http://www.networkdefines.com/"
https://www.rocketpunch.com//companies/kcd#funded,한국신용데이터,데이터와 연결로 사업자를 돕습니다
https://www.rocketpunch.com//companies/hangugeoeumjunggae#funded,(주)한국어음중개,P2B 전자어음 투자 플랫폼 나인티데이즈를 서비스합니다.
https://www.rocketpunch.com//companies/babyfriends#funded,베이비프렌즈,육아맘을 위한 큐레이션 커뮤니티 플랫폼
https://www.rocketpunch.com//companies/naran#funded,나란,마이크로봇 & IoT 개발 플랫폼 회사
https://www.rocketpunch.com//companies/nanumsoft#funded,나눔소프트,메신저 기반의 자동차 O2O 컨시어지 서비스
https://www.rocketpunch.com//companies/subdreamstudios#funded,서브드림 스튜디오,VR 및 멀티 플랫폼 게임 개발을 하고 있으며 인센티브 기반 블록체인 게임 플랫폼을 서비스하고 있습니다
https://www.rocketpunch.com//companies/guru-5#funded,구루,"스마트폰을 이용한 로봇 , 어플 개발"
https://www.rocketpunch.com//companies/un7qi3#funded,운칠기삼,"천기NEW설 포스텔러 (forceteller.com)라는 모바일 소셜운세서비스를 운영하고 있습니다. 세상을 해석하는 아주 오래된, 그리고 새로운 방법을 만나보세요."
https://www.rocketpunch.com//companies/samseongbaiorojigseu-1#funded,삼성바이오로직스,
https://www.rocketpunch.com//companies/hanedutech#funded,한에듀테크,"중국 정부가 공인 인증한 HSK-iBT, 직업한국어능력시험(OK-TEST) 운영 사업 및 외국어 학습 및 자격 검정 시험 솔루션을 개발하는 기업입니다."
https://www.rocketpunch.com//companies/pickupscanner-2#funded,픽업스캐너,공항픽업 예약! 전 세계 어디든 누구나 쉽고 안전하게!
https://www.rocketpunch.com//companies/genecast#funded,진캐스트,99.9% Cancer Diagnosis with ctDNA
https://www.rocketpunch.com//companies/chequer#funded,체커,To Maximize Data Business Productivity
https://www.rocketpunch.com//companies/ad4th#funded,애드포스 인사이트,블록체인 기반 애드테크 컴퍼니
